"user_id","sex","age","region","bundle","num_sessions","avg_session","service","order_date","price","fuel","cinema","vkusvill","travel","restaurants","concerts","games","books","theater","sports","beauty","flowers","technology"
"59261","","17","Республика Дагестан","Tinkoff Pro","251","108","Путешествия","2022-10-29","1067","0","0","0","1","0","0","0","0","0","0","0","0","0"
"90135","F","17","Санкт-Петербург","No bundle","2046","62","Топливо","2022-11-21","624","1","0","0","0","0","0","0","0","0","0","0","0","0"
"92346","F","15","Республика Бурятия","No bundle","1097","66","Топливо","2022-09-14","169","1","0","0","0","0","0","0","0","0","0","0","0","0"
"66646","M","15","Алтайский край","No bundle","486","95","Кино","2022-02-05","190","0","1","0","0","0","0","0","0","0","0","0","0","0"
"62565","M","16","Курганская область","No bundle","781","57","Топливо","2022-11-03","117","1","0","0","0","0","0","0","0","0","0","0","0","0"
"29153","M","17","Амурская область","No bundle","587","53","Кино","2022-03-10","146","0","1","0","0","0","0","0","0","0","0","0","0","0"
"10984","M","17","Челябинская область","No bundle","423","73","Кино","2022-08-07","188","0","1","0","0","0","0","0","0","0","0","0","0","0"
"90770","M","17","Тверская область","No bundle","496","88","Топливо","2022-08-15","35","1","0","0","0","0","0","0","0","0","0","0","0","0"
"58019","M","15","Ленинградская область","No bundle","1461","99","Топливо","2022-02-20","235","1","0","0","0","0","0","0","0","0","0","0","0","0"
"81330","M","17","Астраханская область","No bundle","1500","48","Кино","2022-10-08","146","0","1","0","0","0","0","0","0","0","0","0","0","0"
"32278","M","16","Краснодарский край","Tinkoff Pro","2283","71","Кино","2022-10-06","146","0","1","0","0","0","0","0","0","0","0","0","0","0"
"66905","M","14","Республика Башкортостан","No bundle","535","141","Игры","2022-12-29","2","0","0","0","0","0","0","1","0","0","0","0","0","0"
"76552","F","17","Свердловская область","No bundle","490","37","Кино","2022-11-04","77","0","1","0","0","0","0","0","0","0","0","0","0","0"
"42908","F","17","Тюменская область","Tinkoff Premium","940","86","Кино","2022-04-11","75","0","1","0","0","0","0","0","0","0","0","0","0","0"
"33952","F","15","Забайкальский край","No bundle","","","Кино","2022-01-08","141","0","1","0","0","0","0","0","0","0","0","0","0","0"
"66854","M","17","Иркутская область","No bundle","310","394","Топливо","2022-07-15","70","1","0","0","0","0","0","0","0","0","0","0","0","0"
"21669","M","16","Кировская область","No bundle","1109","61","Топливо","2022-07-15","108","1","0","0","0","0","0","0","0","0","0","0","0","0"
"28821","F","17","Тюменская область","No bundle","554","116","Топливо","2022-05-07","176","1","0","0","0","0","0","0","0","0","0","0","0","0"
"93695","M","15","Москва","No bundle","32","100","Кино","2022-12-11","446","0","1","0","0","0","0","0","0","0","0","0","0","0"
"93123","F","17","Москва","No bundle","565","65","Концерты","2022-10-22","3051","0","0","0","0","0","1","0","0","0","0","0","0","0"
"51140","M","15","Санкт-Петербург","Tinkoff Pro","757","72","Театр","2022-12-24","1643","0","0","0","0","0","0","0","0","1","0","0","0","0"
"47769","F","14","Москва","No bundle","715","89","Книги","2022-11-18","65","0","0","0","0","0","0","0","1","0","0","0","0","0"
"71824","F","16","Республика Башкортостан","No bundle","170","81","Театр","2022-10-27","352","0","0","0","0","0","0","0","0","1","0","0","0","0"
"3016","M","14","Самарская область","No bundle","59","34","Кино","2022-02-19","310","0","1","0","0","0","0","0","0","0","0","0","0","0"
"3705","M","16","Калужская область","No bundle","621","78","Кино","2022-01-04","164","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27040","M","17","Нижегородская область","No bundle","485","63","Кино","2022-06-02","103","0","1","0","0","0","0","0","0","0","0","0","0","0"
"93591","F","17","Челябинская область","Tinkoff Premium","72","129","Топливо","2022-12-23","164","1","0","0","0","0","0","0","0","0","0","0","0","0"
"93708","M","15","Московская область","No bundle","652","50","Театр","2022-08-05","281","0","0","0","0","0","0","0","0","1","0","0","0","0"
"84954","M","16","Ставропольский край","No bundle","261","108","Кино","2022-07-26","120","0","1","0","0","0","0","0","0","0","0","0","0","0"
"58029","F","16","Санкт-Петербург","No bundle","216","63","Концерты","2022-11-23","340","0","0","0","0","0","1","0","0","0","0","0","0","0"
"5746","M","17","Московская область","Tinkoff Pro","2011","92","Кино","2022-12-05","99","0","1","0","0","0","0","0","0","0","0","0","0","0"
"14128","M","17","Республика Татарстан","Tinkoff Pro","1740","102","Топливо","2022-12-11","235","1","0","0","0","0","0","0","0","0","0","0","0","0"
"64047","M","17","Республика Татарстан","No bundle","2592","71","Топливо","2022-12-10","47","1","0","0","0","0","0","0","0","0","0","0","0","0"
"236","M","17","Костромская область","No bundle","3259","116","Кино","2022-11-27","136","0","1","0","0","0","0","0","0","0","0","0","0","0"
"914","M","16","Краснодарский край","No bundle","422","100","Кино","2022-03-29","141","0","1","0","0","0","0","0","0","0","0","0","0","0"
"92046","M","17","Московская область","No bundle","2043","109","Вкусвилл","2022-12-17","1380","0","0","1","0","0","0","0","0","0","0","0","0","0"
"76998","F","15","Ханты-Мансийский автономный округ","No bundle","1053","78","Кино","2022-05-09","82","0","1","0","0","0","0","0","0","0","0","0","0","0"
"34674","M","16","Санкт-Петербург","No bundle","636","103","Концерты","2022-05-28","235","0","0","0","0","0","1","0","0","0","0","0","0","0"
"26358","M","17","Москва","Tinkoff Pro","352","67","Путешествия","2022-12-27","560","0","0","0","1","0","0","0","0","0","0","0","0","0"
"84808","M","14","Москва","No bundle","136","97","Кино","2022-07-26","59","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11346","M","16","Пермский край","Tinkoff Pro","1253","101","Путешествия","2022-09-05","1759","0","0","0","1","0","0","0","0","0","0","0","0","0"
"98428","M","17","Республика Саха (Якутия)","No bundle","420","78","Топливо","2022-06-09","205","1","0","0","0","0","0","0","0","0","0","0","0","0"
"83034","M","15","Москва","No bundle","1410","69","Кино","2022-09-08","108","0","1","0","0","0","0","0","0","0","0","0","0","0"
"57081","M","17","Краснодарский край","No bundle","529","103","Путешествия","2022-06-07","552","0","0","0","1","0","0","0","0","0","0","0","0","0"
"17894","M","17","Московская область","Tinkoff Pro","884","123","Кино","2022-01-14","232","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2163","M","17","Саратовская область","No bundle","267","110","Игры","2022-11-06","2","0","0","0","0","0","0","1","0","0","0","0","0","0"
"87239","M","17","Москва","Tinkoff Premium","443","148","Путешествия","2022-09-06","686","0","0","0","1","0","0","0","0","0","0","0","0","0"
"89951","M","16","Москва","No bundle","1003","133","Красота","2022-08-27","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"49459","F","17","Волгоградская область","No bundle","358","50","Кино","2022-11-28","52","0","1","0","0","0","0","0","0","0","0","0","0","0"
"53257","M","17","Иркутская область","No bundle","529","76","Топливо","2022-12-17","117","1","0","0","0","0","0","0","0","0","0","0","0","0"
"5068","","17","Калужская область","No bundle","1075","75","Рестораны","2022-08-05","493","0","0","0","0","1","0","0","0","0","0","0","0","0"
"30065","M","16","Санкт-Петербург","Tinkoff Premium","2099","116","Кино","2022-09-08","164","0","1","0","0","0","0","0","0","0","0","0","0","0"
"73954","M","14","Ханты-Мансийский автономный округ","No bundle","","","Кино","2022-05-08","82","0","1","0","0","0","0","0","0","0","0","0","0","0"
"64651","F","14","Москва","No bundle","23","90","Концерты","2022-04-03","422","0","0","0","0","0","1","0","0","0","0","0","0","0"
"68980","F","17","Калининградская область","No bundle","818","88","Топливо","2022-06-21","131","1","0","0","0","0","0","0","0","0","0","0","0","0"
"22080","M","17","Свердловская область","No bundle","768","104","Путешествия","2022-09-07","650","0","0","0","1","0","0","0","0","0","0","0","0","0"
"79043","F","15","Новосибирская область","No bundle","262","53","Книги","2022-10-30","70","0","0","0","0","0","0","0","1","0","0","0","0","0"
"55263","","17","Санкт-Петербург","No bundle","614","62","Путешествия","2022-10-13","758","0","0","0","1","0","0","0","0","0","0","0","0","0"
"17036","F","17","Астраханская область","Tinkoff Pro","1370","54","Кино","2022-12-26","70","0","1","0","0","0","0","0","0","0","0","0","0","0"
"77667","F","16","Омская область","No bundle","1066","117","Топливо","2022-12-30","260","1","0","0","0","0","0","0","0","0","0","0","0","0"
"39827","F","16","Тверская область","No bundle","1188","92","Кино","2022-01-07","47","0","1","0","0","0","0","0","0","0","0","0","0","0"
"45776","","17","Республика Коми","No bundle","662","64","Кино","2022-03-11","469","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11838","F","17","Красноярский край","No bundle","603","44","Путешествия","2022-10-22","2005","0","0","0","1","0","0","0","0","0","0","0","0","0"
"5617","M","17","Свердловская область","No bundle","211","142","Топливо","2022-07-15","587","1","0","0","0","0","0","0","0","0","0","0","0","0"
"12972","M","15","Краснодарский край","No bundle","1618","83","Топливо","2022-09-12","235","1","0","0","0","0","0","0","0","0","0","0","0","0"
"63772","M","16","Московская область","No bundle","1197","58","Игры","2022-11-25","18","0","0","0","0","0","0","1","0","0","0","0","0","0"
"87842","M","17","Самарская область","No bundle","182","104","Игры","2022-09-22","31","0","0","0","0","0","0","1","0","0","0","0","0","0"
"45202","M","14","Москва","No bundle","139","116","Кино","2022-03-07","376","0","1","0","0","0","0","0","0","0","0","0","0","0"
